-78,-130,-169,-90,-75,-177,-94,-65,-63,10,-115,-125,-22,-70,58,-71,-24,-88,-33,-8,-6,-23,-11,-17,-101,-28,-11,23,-82,-68,43,-149,-53,-112,-33,50,-18,-106,-88,-66,-66,103,87,0,14,4,110,74,18,-71,0,63,158,126,180,95,9,281,270,173,240,177,137,166,173,205,221,142,157,199,173,59,20,141,172,85,117,25,115,140,166,67,191,189,281,96,68,246,197,249,293,267,198,225,201,213,257,171,217
-40,82,50,92,45,-9,44,44,108,68,112,-11,72,-5,108,35,90,-11,-12,-8,38,11,5,8,-138,-24,-74,134,-39,66,28,-107,-54,31,73,160,29,58,85,26,61,226,180,59,35,30,135,129,114,70,9,-9,155,236,190,67,-18,392,192,75,61,211,206,214,269,94,173,138,83,107,119,78,89,189,239,269,-57,-88,81,70,171,131,177,148,174,116,84,132,-13,60,-15,60,59,92,89,51,114,-87,105
4165,4194,4110,4217,4281,4251,4437,4268,4381,4390,4219,4224,4192,4091,4255,4269,4253,4212,4128,4209,4289,4281,4341,4386,4304,4166,4190,4193,4400,4197,4125,4158,4275,4275,4418,4241,4306,4250,4313,4236,4277,4233,4217,4221,4038,4284,4263,4279,4312,4287,4290,4170,4337,4242,4327,4289,4413,4333,4110,4091,4189,4201,4313,4133,4039,4128,4275,4315,4307,4274,4215,4265,4324,4207,4249,4142,4059,4351,4247,4323,4422,4424,4349,4239,4220,4190,4320,4329,4206,4243,4108,4269,4376,4287,4221,4248,4191,4197,4253
280,106,4,-13,160,139,31,117,25,21,-2,-59,-98,-183,-80,2,75,-39,-14,40,48,-3,-75,53,-42,-47,-43,-210,20,64,99,9,99,184,210,125,117,82,34,34,15,-5,36,-104,44,88,24,79,-4,-34,-200,98,118,44,80,26,-56,53,61,-5,117,99,70,209,-34,-70,-15,-50,-172,-20,207,-44,-204,75,-83,-85,-41,1,34,12,67,212,-128,-111,14,-57,-93,-96,15,-53,72,71,122,12,9,112,29,-73,-23
135,65,-66,11,5,-96,-31,-68,-35,-64,-60,-42,-42,-119,85,33,34,40,-12,37,53,10,59,-18,-16,-51,-42,43,-109,-16,88,-75,9,-3,-5,27,123,24,-99,-27,-95,-80,-61,-45,-93,-21,34,-43,22,-48,-162,-66,15,-45,-64,-134,-109,-116,-50,-45,-16,3,-104,50,-32,32,-74,21,48,51,178,120,-50,-32,-10,-14,-7,24,-63,-32,37,120,-35,-143,-42,-90,-36,-175,17,-10,-56,53,-24,-66,-61,16,-11,-21,-11
-68,-87,32,-33,5,12,-41,-24,-35,-31,0,-27,-6,-13,-65,-57,-42,-23,-35,-50,-47,-8,6,-8,-22,-49,8,28,90,-66,-3,30,-17,1,-9,-16,13,-86,-13,-27,-31,-40,-22,9,35,-17,11,39,22,35,9,-44,-51,9,46,80,-58,-68,41,31,-8,-21,13,5,-14,18,33,19,-5,22,-49,12,22,-18,6,30,60,11,24,3,-69,-43,-27,-14,22,66,-3,0,-5,-13,43,38,30,42,91,-22,11,-28,-38
