227,258,289,280,354,395,354,365,338,299,289,358,407,449,357,422,297,375,361,377,354,396,283,218,205,263,246,332,312,365,327,313,251,290,293,217,154,102,116,145,163,237,200,139,208,197,238,245,338,338,96,142,135,62,227,250,300,143,230,-7,-344,56,73,117,-2,-51,-32,-52,105,-20,84,91,61,100,57,-43,32,80,5,38,80,74,-4,60,13,50,75,63,72,83,83,49,100,113,90,26,90,49,13
-279,-336,-288,-205,-145,-102,-1,-70,-55,-93,16,-139,-40,-6,184,210,234,184,145,81,68,8,-13,-34,-43,-65,-159,-98,-27,-53,-153,-119,-30,63,-45,-16,-70,-91,-53,-19,-49,-140,-92,45,52,-27,-48,-86,-159,-157,-74,-160,-194,-47,-417,-346,-325,38,38,-126,-265,-134,-341,-10,13,-2,97,92,-182,-258,-388,-479,-382,-262,-166,-52,-6,-79,-83,53,-70,-2,-69,-227,-281,-206,-141,-138,-19,-40,10,57,82,-40,11,51,-69,-5,8
4258,4282,4294,4293,4232,4249,4185,4263,4316,4410,4243,4384,4255,4184,4093,4076,4162,4134,4230,4114,4149,4130,4177,4372,4237,4381,4216,4231,4058,4127,4358,4307,4257,4283,4158,4243,4256,4342,4433,4256,4213,4234,4204,4257,4259,4355,4302,4292,4029,4076,4273,4289,4304,4068,4378,4270,4354,4416,4003,4477,5678,4375,4169,4095,4143,4375,4379,4123,4137,4203,4292,4632,4380,4259,4300,4231,4028,4153,4155,4211,4381,4503,4415,4252,4260,4240,4232,4226,4169,4257,4285,4215,4154,4123,4255,4331,4291,4332,4262
95,337,315,241,192,135,96,3,-90,106,-41,259,197,392,225,121,8,-57,-232,-214,-214,-11,-77,-139,-298,197,410,229,-4,-179,-168,78,288,343,-27,-535,-416,64,219,183,84,-42,106,315,103,-101,-262,-396,-287,-108,292,38,-327,-289,-295,402,578,751,13,-788,107,545,2,-95,406,197,-274,-680,-728,-500,-368,97,646,605,203,319,356,154,-362,-35,200,-223,-519,-193,221,145,173,147,278,265,192,23,-16,-33,-163,-109,-65,-46,119
54,13,-146,-14,-156,-176,-74,38,83,133,-47,-24,35,-62,-120,-32,99,64,51,-50,-37,-43,143,149,104,90,9,-85,0,6,-19,-34,-104,-12,229,143,91,78,85,-7,5,50,61,-21,120,13,11,-51,-69,256,-58,-154,-149,-85,19,-154,-10,-19,123,16,46,34,8,152,392,160,-12,86,91,96,216,51,-96,-104,-87,-111,-176,88,325,99,-96,53,2,-40,-42,-16,-55,-55,0,-77,-23,23,-13,48,56,75,23,-8,32
90,-25,-5,-72,-121,20,-16,-90,66,188,198,14,-87,-34,10,61,-6,-49,-85,77,163,135,-31,-81,16,-38,-39,-71,-82,-128,-130,119,140,75,96,81,110,71,75,-8,8,137,182,88,-153,-126,-38,11,-44,-247,-237,130,202,-182,-44,100,9,-154,-376,-52,126,67,46,3,-74,-71,115,72,148,163,132,63,-62,-32,-95,-231,-132,-57,48,5,111,64,-33,-33,56,15,-21,13,4,22,16,-8,-77,6,38,16,-3,8,-68
